Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 3 1
3 17 1
4 42 1
5 90 1
6 165 1
7 283 1
8 457 1
9 716 1
10 1105 1
11 1673 1
12 2484 1
13 3638 1
14 5218 1
15 7340 1
16 10151 1
17 13762 1
18 18360 1
19 24220 1
20 31468 1
21 40281 1
22 50878 1
23 63357 1
24 77905 1
25 94680 1
26 113905 1
27 135756 1
28 160427 1
29 188167 1
30 219112 1
31 253576 1
32 291791 1
33 333970 1
34 380302 1
35 431073 1
36 486481 1
37 546673 1
38 611985 1
39 682785 1
40 759351 1
41 842018 1
42 931043 1
43 1026610 1
44 1129053 1
45 1238632 1
46 1355613 1
47 1480279 1
48 1605639 7
49 1753787 1
50 1889827 5
51 1935255 51
52 1661212 103
53 1309390 93
54 855990 27
55 900457 30
56 1594599 174
57 1429932 194
58 1259711 163
59 977709 48
60 783716 23
61 716147 66
62 661729 136
63 622802 170
64 582240 252
65 516926 326
66 457155 316
67 414309 539
68 377107 709
69 320524 756
70 270111 769
71 225173 817
72 185922 839
73 151542 833
74 122061 840
75 97327 857
76 76427 857
77 59133 864
78 44889 866
79 33386 866
80 24287 866
81 17189 866
82 11782 866
83 7775 866
84 4898 866
85 2856 845
86 1195 699
87 140 538
88 45 642
89 8 729
90 1 799
91 0 845
92 0 863
93 0 866
94 0 866
