Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 3 1
3 9 1
4 20 1
5 50 1
6 100 1
7 202 1
8 393 1
9 709 1
10 1233 1
11 2057 1
12 3294 1
13 5045 1
14 7470 1
15 10714 1
16 14926 1
17 20310 1
18 27016 1
19 35227 1
20 45129 1
21 56803 1
22 70490 1
23 86288 1
24 104340 1
25 124811 1
26 147792 1
27 173397 1
28 201756 1
29 233085 1
30 267484 1
31 305077 1
32 346135 1
33 390873 1
34 439391 1
35 491818 1
36 548335 1
37 609270 1
38 674821 1
39 745215 1
40 820628 1
41 901313 1
42 987488 1
43 1079358 1
44 1177039 1
45 1280761 1
46 1390964 1
47 1502256 2
48 1631734 1
49 1743086 8
50 1697438 39
51 1403506 108
52 1168274 71
53 1106566 62
54 608819 14
55 1111490 86
56 1454556 145
57 974445 114
58 864675 13
59 654527 9
60 655574 6
61 547055 16
62 550361 14
63 557345 111
64 510628 162
65 443950 164
66 390094 131
67 354113 269
68 342982 579
69 283122 547
70 238432 716
71 193637 783
72 154316 785
73 121011 826
74 92652 821
75 69225 840
76 50579 848
77 35995 866
78 24453 866
79 15896 866
80 9770 865
81 5569 864
82 2789 840
83 780 619
84 66 553
85 9 718
86 0 827
87 0 866
88 0 866
