Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 7 1
4 26 1
5 68 1
6 154 1
7 319 1
8 615 1
9 1137 1
10 2010 1
11 3343 1
12 5343 1
13 8191 1
14 12055 1
15 17113 1
16 23449 1
17 31235 1
18 40562 1
19 51522 1
20 64224 1
21 78806 1
22 95399 1
23 114151 1
24 135246 1
25 158882 1
26 185311 1
27 214692 1
28 247200 1
29 282993 1
30 322224 1
31 365017 1
32 411434 1
33 461716 1
34 515913 1
35 574186 1
36 636800 1
37 703953 1
38 775718 1
39 852319 1
40 934014 1
41 1021099 1
42 1113756 1
43 1212167 1
44 1316524 1
45 1427063 1
46 1544304 1
47 1589938 14
48 1750222 43
49 1651457 16
50 1356248 82
51 1505681 125
52 1412658 127
53 749640 43
54 799524 30
55 1037906 87
56 1466164 258
57 1175256 198
58 821488 77
59 514263 8
60 513062 7
61 527911 13
62 512519 19
63 493795 32
64 445753 48
65 408573 118
66 364663 221
67 346320 504
68 303047 667
69 251601 777
70 203636 797
71 163489 828
72 128590 827
73 99081 833
74 74909 854
75 55249 864
76 39514 865
77 27250 866
78 18034 866
79 11323 866
80 6644 866
81 3548 860
82 1389 734
83 96 490
84 20 654
85 1 808
86 0 860
87 0 866
