Threshold Cost Clusters
-1 0 1
0 0 1
1 0 1
2 1 1
3 2 1
4 4 1
5 10 1
6 28 1
7 70 1
8 146 1
9 269 1
10 478 1
11 790 1
12 1272 1
13 1961 1
14 2916 1
15 4264 1
16 6100 1
17 8491 1
18 11569 1
19 15505 1
20 20434 1
21 26570 1
22 34101 1
23 43246 1
24 54186 1
25 67020 1
26 81874 1
27 98896 1
28 118312 1
29 140213 1
30 164792 1
31 192362 1
32 223163 1
33 257326 1
34 295115 1
35 336839 1
36 382679 1
37 432809 1
38 487536 1
39 547201 1
40 611932 1
41 681902 1
42 757373 1
43 838734 1
44 926334 1
45 1020510 1
46 1121526 1
47 1229660 1
48 1345010 1
49 1467882 1
50 1564975 6
51 1737824 1
52 1873082 13
53 1688285 76
54 1977390 74
55 1703327 114
56 2011939 198
57 1852937 354
58 1663501 352
59 1417754 229
60 1204076 210
61 952536 86
62 780096 37
63 718377 38
64 671063 87
65 631942 81
66 575933 234
67 521836 207
68 476523 403
69 430654 580
70 365651 548
71 316696 747
72 266101 806
73 221495 837
74 182061 823
75 148448 852
76 119282 849
77 94420 842
78 73945 847
79 56891 866
80 42915 866
81 31749 866
82 22941 866
83 16145 866
84 11028 866
85 7264 864
86 4544 856
87 2655 831
88 941 656
89 125 548
90 33 662
91 11 742
92 2 818
93 0 851
94 0 865
95 0 866
