Threshold Cost Clusters
-1 0 1
0 0 1
1 344233 1
2 688466 1
3 1032699 1
4 1376932 1
5 1589193 99
6 1778001 141
7 1767118 131
8 1787720 143
9 1862230 91
10 1926431 218
11 1953880 197
12 1937536 325
13 1920045 178
14 1871112 317
15 1797441 279
16 1763296 250
17 1730979 211
18 1648700 185
19 1689589 169
20 1677076 315
21 1632148 240
22 1625852 319
23 1594069 315
24 1600194 368
25 1561533 363
26 1537294 398
27 1500846 362
28 1473028 362
29 1447301 354
30 1417038 340
31 1392167 400
32 1366008 346
33 1344536 337
34 1316973 406
35 1296731 453
36 1272580 481
37 1245320 533
38 1226591 557
39 1202695 578
40 1180927 603
41 1155643 630
42 1130271 656
43 1104155 689
44 1076718 716
45 1048484 736
46 1017912 745
47 989809 766
48 960874 778
49 931769 796
50 902908 805
51 873642 820
52 844256 832
53 814352 844
54 784334 845
55 754037 847
56 724126 855
57 693919 861
58 663711 864
59 633432 865
60 603103 864
61 572778 863
62 542527 866
63 512184 865
64 481833 863
65 451538 864
66 421172 862
67 390896 863
68 360622 864
69 330342 866
70 300030 866
71 269718 866
72 239406 866
73 209094 866
74 178783 866
75 148471 866
76 119453 866
77 94723 866
78 74036 866
79 56891 866
80 42915 866
81 31749 866
82 22941 866
83 16145 866
84 11028 866
85 7264 864
86 4544 856
87 2655 831
88 941 656
89 125 548
90 33 662
91 11 742
92 2 818
93 0 851
94 0 865
95 0 866
